,material_id,formation_energy_per_atom,dft_band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup_number,azure_bulk_modulus,larsen_score_2d,Si_100_mismatch,azure_band_gap,dft_bulk_modulus,dft_poisson_ratio,dft_mag_density,Log_rate
1280,mp-755035,-1.126503021,1.0318,Na2Ni2O5,0.062768743,"['Na', 'Ni', 'O']","# generated using pymatgen
data_Na2Ni2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96277500
_cell_length_b   6.44538933
_cell_length_c   6.99207755
_cell_angle_alpha   110.71938655
_cell_angle_beta   95.78496465
_cell_angle_gamma   105.69767097
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2Ni2O5
_chemical_formula_sum   'Na4 Ni4 O10'
_cell_volume   196.53367437
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.20029500  0.39217200  0.40742200  1
  Na  Na1  1  0.56360400  0.69425700  0.20414500  1
  Na  Na2  1  0.84706700  0.10895900  0.60051700  1
  Na  Na3  1  0.98187600  0.49917400  0.01118300  1
  Ni  Ni4  1  0.40198500  0.80544000  0.80111900  1
  Ni  Ni5  1  0.99801800  0.99698000  0.99631500  1
  Ni  Ni6  1  0.80249100  0.60233000  0.60135800  1
  Ni  Ni7  1  0.59614000  0.19850700  0.19725300  1
  O  O8  1  0.09726500  0.90649500  0.72746100  1
  O  O9  1  0.10328800  0.52072200  0.71108100  1
  O  O10  1  0.30156500  0.89246100  0.07114600  1
  O  O11  1  0.29322100  0.28585400  0.09303600  1
  O  O12  1  0.52912600  0.74143000  0.55009700  1
  O  O13  1  0.70290800  0.69399400  0.87212600  1
  O  O14  1  0.56369200  0.28569500  0.47719700  1
  O  O15  1  0.70113700  0.10773700  0.92495800  1
  O  O16  1  0.84428200  0.51188800  0.31902000  1
  O  O17  1  0.86555200  0.05467600  0.24476400  1
",1,72.37398676,0,0.008540012,1.027156432,,,3.43E-06,4.848330366
1281,mp-1189105,-1.901107121,1.2977,Mn2FeSbO6,0.029786081,"['Fe', 'Mn', 'O', 'Sb']","# generated using pymatgen
data_Mn2FeSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.46627100
_cell_length_b   5.31791600
_cell_length_c   9.36790568
_cell_angle_alpha   55.76221889
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn2FeSbO6
_chemical_formula_sum   'Mn4 Fe2 Sb2 O12'
_cell_volume   225.12732085
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.95042200  0.26398100  0.74705000  1
  Mn  Mn1  1  0.54957800  0.26398100  0.24705000  1
  Mn  Mn2  1  0.04957800  0.73601900  0.25295000  1
  Mn  Mn3  1  0.45042200  0.73601900  0.75295000  1
  Fe  Fe4  1  0.00000000  0.50000000  0.00000000  1
  Fe  Fe5  1  0.50000000  0.50000000  0.50000000  1
  Sb  Sb6  1  0.00000000  0.00000000  0.50000000  1
  Sb  Sb7  1  0.50000000  0.00000000  0.00000000  1
  O  O8  1  0.69052700  0.37026500  0.94099700  1
  O  O9  1  0.80947300  0.37026500  0.44099700  1
  O  O10  1  0.30947300  0.62973500  0.05900300  1
  O  O11  1  0.19052700  0.62973500  0.55900300  1
  O  O12  1  0.69416200  0.74825800  0.56621500  1
  O  O13  1  0.80583800  0.74825800  0.06621500  1
  O  O14  1  0.30583800  0.25174200  0.43378500  1
  O  O15  1  0.19416200  0.25174200  0.93378500  1
  O  O16  1  0.55558700  0.12747500  0.75405000  1
  O  O17  1  0.94441300  0.12747500  0.25405000  1
  O  O18  1  0.44441300  0.87252500  0.24595000  1
  O  O19  1  0.05558700  0.87252500  0.74595000  1
",14,171.0466071,0.000933436,0.004771838,1.215376059,,,0.133259437,4.515809461
1282,mp-775998,-1.843280593,0.4922,Li4CrBi(TeO6)2,0.076126384,"['Bi', 'Cr', 'Li', 'O', 'Te']","# generated using pymatgen
data_Li4CrBi(TeO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22317800
_cell_length_b   5.48819194
_cell_length_c   7.58922958
_cell_angle_alpha   94.06721809
_cell_angle_beta   90.09768455
_cell_angle_gamma   90.13367168
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4CrBi(TeO6)2
_chemical_formula_sum   'Li4 Cr1 Bi1 Te2 O12'
_cell_volume   217.00249359
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50906500  0.04361800  0.75034400  1
  Li  Li1  1  0.49788900  0.05671600  0.19212400  1
  Li  Li2  1  0.99360100  0.59487800  0.18594400  1
  Li  Li3  1  0.00002500  0.58722800  0.73596800  1
  Cr  Cr4  1  0.99910300  0.00990500  0.99882200  1
  Bi  Bi5  1  0.50155200  0.50384200  0.49427800  1
  Te  Te6  1  0.00106800  0.00443300  0.49968700  1
  Te  Te7  1  0.49903600  0.49950700  0.99843500  1
  O  O8  1  0.32126700  0.18931400  0.95006700  1
  O  O9  1  0.67492300  0.14936900  0.43499900  1
  O  O10  1  0.16756700  0.30916400  0.58304300  1
  O  O11  1  0.78792400  0.30683300  0.07204400  1
  O  O12  1  0.64046500  0.46689300  0.75734700  1
  O  O13  1  0.35192600  0.48509800  0.23807200  1
  O  O14  1  0.19585900  0.68105900  0.94741700  1
  O  O15  1  0.85475700  0.67677300  0.43487700  1
  O  O16  1  0.30381700  0.82774400  0.58610000  1
  O  O17  1  0.69518700  0.78982100  0.06715000  1
  O  O18  1  0.87630500  0.96904100  0.73977300  1
  O  O19  1  0.12866400  0.99116200  0.26230900  1
",1,104.399221,0,0.018375868,0.590320627,,,0.01382501,4.881196766
1283,mp-542757,-2.88619836,0,EuClO,0,"['Eu', 'Cl', 'O']","# generated using pymatgen
data_EuClO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02952000
_cell_length_b   4.02952000
_cell_length_c   6.81161800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   EuClO
_chemical_formula_sum   'Eu2 Cl2 O2'
_cell_volume   110.60045556
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.50000000  0.00000000  0.17345800  1
  Eu  Eu1  1  0.00000000  0.50000000  0.82654200  1
  Cl  Cl2  1  0.00000000  0.50000000  0.37046700  1
  Cl  Cl3  1  0.50000000  0.00000000  0.62953300  1
  O  O4  1  0.00000000  0.00000000  0.00000000  1
  O  O5  1  0.50000000  0.50000000  0.00000000  1
",129,55.62294847,0.046256909,0.004644606,9.78E-05,,,0.111362635,4.383144552
1284,mp-19011,-2.277185994,0,Ba2NiTeO6,0,"['Ba', 'Ni', 'O', 'Te']","# generated using pymatgen
data_Ba2NiTeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.88059503
_cell_length_b   5.88062661
_cell_length_c   10.24004859
_cell_angle_alpha   90.00008314
_cell_angle_beta   73.31355495
_cell_angle_gamma   59.99975891
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2NiTeO6
_chemical_formula_sum   'Ba4 Ni2 Te2 O12'
_cell_volume   289.32689960
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.56884800  0.71557600  0.14672800  1
  Ba  Ba1  1  0.43115300  0.28442300  0.85327100  1
  Ba  Ba2  1  0.25209200  0.87395400  0.62186200  1
  Ba  Ba3  1  0.74790700  0.12604700  0.37813800  1
  Ni  Ni4  1  0.18712300  0.40643700  0.21931400  1
  Ni  Ni5  1  0.81287600  0.59356300  0.78069200  1
  Te  Te6  1  0.99999800  0.50000100  0.50000300  1
  Te  Te7  1  0.00000300  0.99999900  0.99999700  1
  O  O8  1  0.07746700  0.72739700  0.11766800  1
  O  O9  1  0.60972800  0.19513600  0.11766800  1
  O  O10  1  0.07746700  0.19513500  0.11766800  1
  O  O11  1  0.92253800  0.80487100  0.88233300  1
  O  O12  1  0.92253800  0.27259200  0.88233300  1
  O  O13  1  0.39026100  0.80487000  0.88233300  1
  O  O14  1  0.76556000  0.84589000  0.62299100  1
  O  O15  1  0.22290000  0.38855000  0.62299100  1
  O  O16  1  0.77710900  0.61144500  0.37700600  1
  O  O17  1  0.23443500  0.15412000  0.37700700  1
  O  O18  1  0.23443500  0.61144400  0.37700700  1
  O  O19  1  0.76556100  0.38855000  0.62299100  1
",166,96.4912151,0,0.013453982,2.306789955,,,9.33E-09,4.747353373
1285,mp-1205776,-2.310796648,0.407,Sr2InOsO6,0.052035677,"['In', 'O', 'Os', 'Sr']","# generated using pymatgen
data_Sr2InOsO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79639612
_cell_length_b   5.79639612
_cell_length_c   5.79639612
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2InOsO6
_chemical_formula_sum   'Sr2 In1 Os1 O6'
_cell_volume   137.70800050
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25000000  0.25000000  0.25000000  1
  Sr  Sr1  1  0.75000000  0.75000000  0.75000000  1
  In  In2  1  0.50000000  0.50000000  0.50000000  1
  Os  Os3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.75953100  0.24046900  0.24046900  1
  O  O5  1  0.24046900  0.75953100  0.75953100  1
  O  O6  1  0.24046900  0.75953100  0.24046900  1
  O  O7  1  0.75953100  0.24046900  0.75953100  1
  O  O8  1  0.24046900  0.24046900  0.75953100  1
  O  O9  1  0.75953100  0.75953100  0.24046900  1
",225,149.7383883,0,0.002580252,0.167346141,,,0.021785211,4.529861858
1286,mp-572551,-2.481266831,1.9861,Cs2U(Br2O)2,0,"['Br', 'Cs', 'O', 'U']","# generated using pymatgen
data_Cs2U(Br2O)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.02538900
_cell_length_b   6.68767600
_cell_length_c   10.16058283
_cell_angle_alpha   74.88172742
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2U(Br2O)2
_chemical_formula_sum   'Cs4 U2 Br8 O4'
_cell_volume   657.65427863
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.88221100  0.32011700  0.33505800  1
  Cs  Cs1  1  0.11778900  0.67988300  0.66494200  1
  Cs  Cs2  1  0.38221100  0.67988300  0.16494200  1
  Cs  Cs3  1  0.61778900  0.32011700  0.83505800  1
  U  U4  1  0.00000000  0.00000000  0.00000000  1
  U  U5  1  0.50000000  0.00000000  0.50000000  1
  Br  Br6  1  0.72996100  0.74634500  0.52536800  1
  Br  Br7  1  0.27003900  0.25365500  0.47463200  1
  Br  Br8  1  0.44209200  0.83597200  0.78138500  1
  Br  Br9  1  0.77003900  0.74634500  0.02536800  1
  Br  Br10  1  0.05790800  0.83597200  0.28138500  1
  Br  Br11  1  0.55790800  0.16402800  0.21861500  1
  Br  Br12  1  0.22996100  0.25365500  0.97463200  1
  Br  Br13  1  0.94209200  0.16402800  0.71861500  1
  O  O14  1  0.60157800  0.20073200  0.53966100  1
  O  O15  1  0.39842200  0.79926800  0.46033900  1
  O  O16  1  0.89842200  0.20073200  0.03966100  1
  O  O17  1  0.10157800  0.79926800  0.96033900  1
",14,14.35870947,0.023135588,0.018440815,1.82417806,,,1.58E-07,3.739604966
1287,mp-694996,-2.345977453,2.2608,RbNiW(OF)3,0.079105893,"['F', 'Ni', 'O', 'Rb', 'W']","# generated using pymatgen
data_RbNiW(OF)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.34695503
_cell_length_b   7.34781445
_cell_length_c   7.39280251
_cell_angle_alpha   118.58085644
_cell_angle_beta   61.42346234
_cell_angle_gamma   88.41218304
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbNiW(OF)3
_chemical_formula_sum   'Rb2 Ni2 W2 O6 F6'
_cell_volume   290.23834925
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.63751600  0.13728000  0.74991600  1
  Rb  Rb1  1  0.36264500  0.86261000  0.25005300  1
  Ni  Ni2  1  0.99974800  0.50023900  0.00062600  1
  Ni  Ni3  1  0.00004900  0.49967100  0.49922800  1
  W  W4  1  0.99998500  0.99991100  0.99992500  1
  W  W5  1  0.49986500  0.49991800  0.50004300  1
  O  O6  1  0.30396000  0.80391400  0.74997000  1
  O  O7  1  0.69597400  0.19604300  0.25008100  1
  O  O8  1  0.31067800  0.43338800  0.39782800  1
  O  O9  1  0.93347000  0.81085200  0.10226900  1
  O  O10  1  0.68926600  0.56662300  0.60194800  1
  O  O11  1  0.06649300  0.18938900  0.89817300  1
  F  F12  1  0.07965000  0.57940300  0.24984700  1
  F  F13  1  0.92072700  0.42092500  0.75006800  1
  F  F14  1  0.92118000  0.84531400  0.75398000  1
  F  F15  1  0.65455500  0.57882200  0.25418600  1
  F  F16  1  0.34540400  0.42114000  0.74597200  1
  F  F17  1  0.07883500  0.15455800  0.24588600  1
",15,50.6968433,0,0.013902662,2.361785094,,,0,4.656642077
1288,mp-1189724,-1.437879181,0.4981,CsCoO2,0.004007874,"['Co', 'Cs', 'O']","# generated using pymatgen
data_CsCoO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.23959800
_cell_length_b   7.02714169
_cell_length_c   8.33028300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   116.35708452
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsCoO2
_chemical_formula_sum   'Cs4 Co4 O8'
_cell_volume   327.28392741
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.16134600  0.32269200  0.56938700  1
  Cs  Cs1  1  0.83865400  0.67730800  0.43061300  1
  Cs  Cs2  1  0.33865400  0.67730800  0.06938700  1
  Cs  Cs3  1  0.66134600  0.32269200  0.93061300  1
  Co  Co4  1  0.45265700  0.90531500  0.64710200  1
  Co  Co5  1  0.54734300  0.09468500  0.35289800  1
  Co  Co6  1  0.04734300  0.09468500  0.14710200  1
  Co  Co7  1  0.95265700  0.90531500  0.85289800  1
  O  O8  1  0.09670800  0.19341600  0.92678800  1
  O  O9  1  0.90329200  0.80658400  0.07321200  1
  O  O10  1  0.40329200  0.80658400  0.42678800  1
  O  O11  1  0.59670800  0.19341600  0.57321200  1
  O  O12  1  0.16496100  0.82992200  0.75000000  1
  O  O13  1  0.33503900  0.17007800  0.25000000  1
  O  O14  1  0.83503900  0.17007800  0.25000000  1
  O  O15  1  0.66496100  0.82992200  0.75000000  1
",64,34.55622672,0,0.01661059,0.610290329,,,0.052300779,5.563617102
1289,mp-1218506,-2.036568148,0,Sr4Cu3NiO8,0.068404115,"['Cu', 'Ni', 'O', 'Sr']","# generated using pymatgen
data_Sr4Cu3NiO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.37028340
_cell_length_b   8.37028340
_cell_length_c   7.87623200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   154.87354073
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr4Cu3NiO8
_chemical_formula_sum   'Sr4 Cu3 Ni1 O8'
_cell_volume   234.31321677
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33246400  0.66753600  0.50000000  1
  Sr  Sr1  1  0.33267100  0.66732900  0.00000000  1
  Sr  Sr2  1  0.66838500  0.33161500  0.74838900  1
  Sr  Sr3  1  0.66838500  0.33161500  0.25161100  1
  Cu  Cu4  1  0.06260000  0.93740000  0.00000000  1
  Cu  Cu5  1  0.93799500  0.06200500  0.74916300  1
  Cu  Cu6  1  0.93799500  0.06200500  0.25083700  1
  Ni  Ni7  1  0.06157200  0.93842800  0.50000000  1
  O  O8  1  0.94441800  0.05558200  0.50000000  1
  O  O9  1  0.94448900  0.05551000  0.00000000  1
  O  O10  1  0.05463700  0.94536300  0.74781300  1
  O  O11  1  0.05463700  0.94536300  0.25218700  1
  O  O12  1  0.17893700  0.82106300  0.50000000  1
  O  O13  1  0.17990700  0.82009300  0.00000000  1
  O  O14  1  0.82045300  0.17954700  0.75018000  1
  O  O15  1  0.82045300  0.17954700  0.24982000  1
",38,87.13138906,0,0.002080115,3.07E-05,,,0.004158579,5.513262819
1290,mp-754878,-1.599137433,0,Cu3OF5,0.027358064,"['Cu', 'F', 'O']","# generated using pymatgen
data_Cu3OF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.60846120
_cell_length_b   4.59602000
_cell_length_c   4.59164176
_cell_angle_alpha   90.00000000
_cell_angle_beta   85.40398606
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu3OF5
_chemical_formula_sum   'Cu6 O2 F10'
_cell_volume   202.11800568
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.01001700  0.99899200  0.01404300  1
  Cu  Cu1  1  0.16856000  0.53296300  0.47425300  1
  Cu  Cu2  1  0.32651500  0.99594600  0.02117600  1
  Cu  Cu3  1  0.51001700  0.50100800  0.51404300  1
  Cu  Cu4  1  0.66856000  0.96703700  0.97425300  1
  Cu  Cu5  1  0.82651500  0.50405400  0.52117600  1
  O  O6  1  0.16768100  0.82409200  0.19140400  1
  O  O7  1  0.66768100  0.67590800  0.69140400  1
  F  F8  1  0.01296300  0.71650100  0.69798300  1
  F  F9  1  0.15427000  0.23551600  0.77540100  1
  F  F10  1  0.33247100  0.32012600  0.30235100  1
  F  F11  1  0.34714900  0.70985700  0.71811900  1
  F  F12  1  0.51296300  0.78349900  0.19798300  1
  F  F13  1  0.48037300  0.19343600  0.80527200  1
  F  F14  1  0.65427000  0.26448400  0.27540100  1
  F  F15  1  0.84714900  0.79014300  0.21811900  1
  F  F16  1  0.83247100  0.17987400  0.80235100  1
  F  F17  1  0.98037300  0.30656400  0.30527200  1
",7,74.5165516,0.01768195,0.007515745,0.000324049,,,2.32E-06,2.975116908
1291,mp-1105854,-0.911290254,2.0493,CsAu(IO3)4,0.007184389,"['Au', 'Cs', 'I', 'O']","# generated using pymatgen
data_CsAu(IO3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87832100
_cell_length_b   7.66831903
_cell_length_c   8.68940583
_cell_angle_alpha   107.52471405
_cell_angle_beta   90.00000000
_cell_angle_gamma   112.53738771
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsAu(IO3)4
_chemical_formula_sum   'Cs1 Au1 I4 O12'
_cell_volume   342.01151726
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.04123100  0.00000000  0.00000000  1
  Au  Au1  1  0.23581800  0.00000000  0.50000000  1
  I  I2  1  0.28554500  0.63962200  0.16927800  1
  I  I3  1  0.64592200  0.36037800  0.83072200  1
  I  I4  1  0.67623200  0.30246300  0.34916500  1
  I  I5  1  0.37376900  0.69753700  0.65083500  1
  O  O6  1  0.11855400  0.80672600  0.27221300  1
  O  O7  1  0.31182800  0.19327400  0.72778700  1
  O  O8  1  0.08207300  0.41389700  0.20790000  1
  O  O9  1  0.66817600  0.58610200  0.79210000  1
  O  O10  1  0.14284400  0.59706300  0.96783300  1
  O  O11  1  0.54578100  0.40293700  0.03216700  1
  O  O12  1  0.62388600  0.06215700  0.20213700  1
  O  O13  1  0.56173000  0.93784300  0.79786300  1
  O  O14  1  0.83441600  0.29985800  0.52786100  1
  O  O15  1  0.53455800  0.70014200  0.47213900  1
  O  O16  1  0.34838600  0.23535500  0.41470300  1
  O  O17  1  0.11303100  0.76464500  0.58529700  1
",5,12.88951701,1.01E-09,0.00836001,2.05016621,,,5.73E-08,4.808064299
1292,mp-752456,-2.284674315,1.0717,Fe2OF3,0.071964582,"['F', 'Fe', 'O']","# generated using pymatgen
data_Fe2OF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10580800
_cell_length_b   4.85121700
_cell_length_c   9.68896500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe2OF3
_chemical_formula_sum   'Fe4 O2 F6'
_cell_volume   145.98313734
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.50000000  0.53200600  0.36200600  1
  Fe  Fe1  1  0.50000000  0.47670200  0.87018400  1
  Fe  Fe2  1  0.00000000  0.03200600  0.63799400  1
  Fe  Fe3  1  0.00000000  0.97670200  0.12981600  1
  O  O4  1  0.00000000  0.69153800  0.28427400  1
  O  O5  1  0.50000000  0.19153800  0.71572600  1
  F  F6  1  0.00000000  0.70214800  0.76759800  1
  F  F7  1  0.50000000  0.80354900  0.52856200  1
  F  F8  1  0.50000000  0.79405800  0.02002600  1
  F  F9  1  0.50000000  0.20214800  0.23240200  1
  F  F10  1  0.00000000  0.29405800  0.97997400  1
  F  F11  1  0.00000000  0.30354900  0.47143800  1
",31,96.36969146,0.127060782,0.002820573,0.935605884,114.728405,0.340815823,0.123304313,4.477550388
1293,mp-560161,-1.172459811,0.0932,ZnCu3H6(ClO3)2,0.04210343,"['Cl', 'Cu', 'H', 'O', 'Zn']","# generated using pymatgen
data_ZnCu3H6(ClO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.35584145
_cell_length_b   6.35584145
_cell_length_c   5.74483400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999428
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu3H6(ClO3)2
_chemical_formula_sum   'Zn1 Cu3 H6 Cl2 O6'
_cell_volume   200.98065198
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00000000  0.00000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.50000000  0.50000000  1
  Cu  Cu2  1  0.50000000  0.00000000  0.50000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  H  H4  1  0.19927800  0.80072200  0.82146200  1
  H  H5  1  0.80072200  0.19927800  0.17853800  1
  H  H6  1  0.39855500  0.19927800  0.17853800  1
  H  H7  1  0.60144500  0.80072200  0.82146200  1
  H  H8  1  0.19927800  0.39855500  0.82146200  1
  H  H9  1  0.80072200  0.60144500  0.17853800  1
  Cl  Cl10  1  0.33333300  0.66666700  0.12234600  1
  Cl  Cl11  1  0.66666700  0.33333300  0.87765400  1
  O  O12  1  0.64533600  0.82266800  0.65465600  1
  O  O13  1  0.82266800  0.17733200  0.34534400  1
  O  O14  1  0.35466400  0.17733200  0.34534400  1
  O  O15  1  0.17733200  0.82266800  0.65465600  1
  O  O16  1  0.82266800  0.64533600  0.34534400  1
  O  O17  1  0.17733200  0.35466400  0.65465600  1
",164,27.0642539,0.286055248,0.012089836,0.077081348,,,0.014926652,4.754139684
