loss_train_epoch,pos_train_epoch,cell_train_epoch,atomic_numbers_train_epoch,epoch,step,lr-Adam,loss_train_step,pos_train_step,cell_train_step,atomic_numbers_train_step,loss_val,pos_val,cell_val,atomic_numbers_val
,,,,74,3374,,,,,,1.3294591903686523,11.03897762298584,0.02397184446454048,0.2015894651412964
1.1889957189559937,10.108551979064941,0.029585428535938263,0.14855507016181946,74,3374,,,,,,,,,
,,,,,3399,5e-06,,,,,,,,
,,,,75,3399,,0.202169731259346,0.9916307926177979,0.05696781352162361,0.046038828790187836,,,,
1.3121308088302612,10.86760425567627,0.029087940230965614,0.19628232717514038,75,3419,,,,,,,,,
,,,,,3449,5e-06,,,,,,,,
,,,,76,3449,,0.2179674208164215,2.0680928230285645,0.00457024434581399,0.006587892305105925,,,,
1.2721741199493408,10.911176681518555,0.032960373908281326,0.1480959951877594,76,3464,,,,,,,,,
,,,,,3499,5e-06,,,,,,,,
,,,,77,3499,,0.3099261522293091,0.3433746099472046,0.003298769937828183,0.272289901971817,,,,
1.0105425119400024,8.388647079467773,0.03250507637858391,0.1391727477312088,77,3509,,,,,,,,,
,,,,,3549,5e-06,,,,,,,,
,,,,78,3549,,0.8492054343223572,8.319934844970703,0.01272030919790268,0.004491670057177544,,,,
0.9988351464271545,7.705524444580078,0.01987033151090145,0.20841266214847565,78,3554,,,,,,,,,
,,,,,3599,5e-06,,,,,,,,
,,,,79,3599,,0.857151210308075,5.756013870239258,0.021260345354676247,0.26028940081596375,,,,
,,,,79,3599,,,,,,1.4453001022338867,13.254236221313477,0.032215725630521774,0.08766049146652222
1.3241655826568604,11.431904792785645,0.02684469148516655,0.15413020551204681,79,3599,,,,,,,,,
1.4555106163024902,12.201974868774414,0.03784266486763954,0.19747039675712585,80,3644,,,,,,,,,
,,,,,3649,5e-06,,,,,,,,
,,,,81,3649,,0.28235846757888794,1.5857830047607422,0.0009419964626431465,0.12283817678689957,,,,
1.2155418395996094,10.408293724060059,0.018971124663949013,0.15574142336845398,81,3689,,,,,,,,,
,,,,,3699,5e-06,,,,,,,,
,,,,82,3699,,2.7236294746398926,25.82248878479004,0.01074372697621584,0.13063694536685944,,,,
1.2815914154052734,11.070472717285156,0.028398094698786736,0.1461462825536728,82,3734,,,,,,,,,
,,,,,3749,5e-06,,,,,,,,
,,,,83,3749,,0.16435933113098145,1.5580368041992188,0.001966585638001561,0.006589061114937067,,,,
0.9997625350952148,7.885696887969971,0.03881777077913284,0.17237521708011627,83,3779,,,,,,,,,
,,,,,3799,5e-06,,,,,,,,
,,,,84,3799,,1.1115113496780396,10.274944305419922,0.017733044922351837,0.06628381460905075,,,,
,,,,84,3824,,,,,,1.4539417028427124,12.383390426635742,0.05590878799557686,0.1596938669681549
1.4110678434371948,12.09759521484375,0.021328521892428398,0.1799795925617218,84,3824,,,,,,,,,
,,,,,3849,5e-06,,,,,,,,
,,,,85,3849,,0.38973185420036316,1.7905527353286743,0.0026985574513673782,0.2079780250787735,,,,
1.2371906042099,10.669851303100586,0.02880697511136532,0.141398623585701,85,3869,,,,,,,,,
,,,,,3899,5e-06,,,,,,,,
,,,,86,3899,,0.3317487835884094,2.933229446411133,0.010758662596344948,0.027667168527841568,,,,
1.2845673561096191,10.912739753723145,0.022412948310375214,0.17088083922863007,86,3914,,,,,,,,,
,,,,,3949,5e-06,,,,,,,,
,,,,87,3949,,0.778770923614502,6.859709739685059,0.0589645579457283,0.03383539244532585,,,,
1.2170014381408691,10.120116233825684,0.020269472151994705,0.18472039699554443,87,3959,,,,,,,,,
,,,,,3999,5e-06,,,,,,,,
,,,,88,3999,,0.5924715399742126,2.9141533374786377,0.0016087815165519714,0.2994474172592163,,,,
1.2403061389923096,9.951675415039062,0.03033069707453251,0.21480807662010193,88,4004,,,,,,,,,
